idioma,nome_idioma,energy_mean,energy_variance,energy_min,energy_max,energy_amplitude,spectral_skewness,spectral_kurtosis,mean_interband_diff,var_interband_diff,spectral_entropy,spectral_entropy_norm,effective_scales,spectral_flatness,energy_cdf_50,energy_cdf_80,length
ca,Catalão,1.0408340855860843e-17,0.4896664353259859,0.06466299683363734,0.6823616016049445,0.6899099882340866,0.9603017163945302,0.9437148617307024,0.6044754862832536,0.3859471995652471,0.3595753514125666,0.3595753514125666,0.10714675520373353,0.13250544408404114,0.0,0.1,0.012777877437249036
ca,Catalão,1.3877787807814457e-17,0.8938481327121471,0.0889735934009957,0.9440160632672903,0.9442444343538091,0.9999294706812853,0.9999047063976751,0.8001034888507527,0.894735039160293,0.09313083869986483,0.0931308386998648,0.01809457220397824,0.06361061953597553,0.0,0.0,0.0034635499316949397
ca,Catalão,1.3877787807814457e-17,0.6914806930568572,0.11000432814827615,0.8256408725945671,0.8281940187171168,0.9943019926097846,0.9921199180939031,0.7459476749566017,0.6214129499198564,0.24002532113058778,0.2400253211305877,0.05868200134714335,0.12505758810208578,0.0,0.03333333333333333,0.04106583504670963
ca,Catalão,1.3877787807814457e-17,0.18679796276755714,0.18314430227133066,0.41268376538347884,0.4233539767691558,0.9639863025730236,0.9502782054134055,0.603940960145441,0.17480899107230388,0.7104163009547141,0.7104163009547139,0.39904107587920207,0.5423955247243697,0.23809523809523808,0.7,0.010708026880459243
ca,Catalão,1.3877787807814457e-17,0.19048414249193593,0.09428538008160094,0.4179340003602857,0.431210269800493,0.9696244903077307,0.9590912143194287,0.6677111038785638,0.196206537699339,0.7045197600840931,0.704519760084093,0.39129365099339236,0.5096762342564912,0.23809523809523808,0.7,0.013329837585726312
ca,Catalão,1.0408340855860843e-17,0.8761645579928811,0.09985446585590792,0.9343751752207974,0.934510399309505,0.9999293974251854,0.9999045950519688,0.7774113093047964,0.8716738422751674,0.1085161913066604,0.10851619130666038,0.021582269853574462,0.07516377748135354,0.0,0.0,0.05291917923525921
ca,Catalão,1.3877787807814457e-17,0.0795349669938896,0.31790840637382434,0.25890940026791764,0.2692890349483033,0.9407678653115333,0.9197482125349625,0.4851894765664663,0.07250901696190716,0.8489732209062618,0.8489732209062616,0.6249613914298282,0.7274311005972179,0.42857142857142855,0.7666666666666666,0.04280450951441306
ca,Catalão,1.0408340855860843e-17,0.057337480776373205,0.18519048692535478,0.10761299737406071,0.1258814421957101,0.41284921693508325,0.15476739317437732,0.3621389081130352,0.02206792010851922,0.8271728334211471,0.8271728334211469,0.5831405895541094,0.6032669830155507,0.14285714285714285,0.5333333333333333,0.008472588279126253
ca,Catalão,1.3877787807814457e-17,0.06740635522062667,0.13773064797230544,0.16577576266991575,0.18404588420673554,0.5079382096702626,0.2817070640257096,0.5068506638781598,0.041139310181773074,0.808990179828366,0.8089901798283657,0.5502240558185454,0.5596953811571281,0.19047619047619047,0.6666666666666666,0.03891319046764824
ca,Catalão,1.0408340855860843e-17,0.13181396617789962,0.042679142937922916,0.18347767013070157,0.2042319542600858,0.44787447883158676,0.18936793975896024,0.7215778039467885,0.10972679533444678,0.6294487613301389,0.6294487613301388,0.30340077028646906,0.20715248929669566,0.14285714285714285,0.2,0.008872759386772275
ca,Catalão,1.3877787807814457e-17,0.0019924051279753877,0.74861040987818,0.025323240203577582,0.02829822729682987,0.7176261608220096,0.6459418239271808,0.11342988518531463,0.002791987032824424,0.9930185317404722,0.9930185317404719,0.9788103840757401,0.9810390239256797,0.7142857142857142,0.8333333333333334,0.0070926879079330485
ca,Catalão,1.0408340855860843e-17,0.7674644360912798,0.10653604932912608,0.8716433977996385,0.8731481408700495,0.9958603983719083,0.9942305531854404,0.8025110589018994,0.7650350950488848,0.1824140435561985,0.18241404355619842,0.04068147330850945,0.10244349591162334,0.0,0.0,0.040500075894520426
ca,Catalão,1.0408340855860843e-17,0.04245403434067671,0.13101089815865702,0.1703207964452867,0.18868382591228505,0.775389596217021,0.7016520688134414,0.6208853823918831,0.05413428664367313,0.8908594639372306,0.8908594639372304,0.7131175515438096,0.7389872375984491,0.5714285714285714,0.8333333333333334,0.007313471967323959
ca,Catalão,2.0816681711721685e-17,0.08186563503152451,0.172356541421135,0.25554581307941715,0.2704946403004657,0.870956008507993,0.8229590066739545,0.6773533509437495,0.10087503285832664,0.8295067041467264,0.8295067041467262,0.5874925923059446,0.6578076910113654,0.5714285714285714,0.7666666666666666,0.03019222012170722
ca,Catalão,1.3877787807814457e-17,0.8597205441249222,0.10270603505335228,0.9253240644605997,0.9255987280956555,0.9999344001119135,0.9999113851542125,0.7822755591163537,0.8594110559118348,0.12279407621922067,0.12279407621922064,0.02496096068809986,0.08583152727376357,0.0,0.0,0.023913673432778157
ca,Catalão,1.3877787807814457e-17,0.05538233192713508,0.1989007580684543,0.1777164598054204,0.19380194881865587,0.6170847993851871,0.4738745340155327,0.658566116633271,0.07149899120361332,0.8443178617215451,0.8443178617215449,0.6158076908742972,0.6235675156293817,0.42857142857142855,0.6,0.06404117622707642
ca,Catalão,1.3877787807814457e-17,0.08784271661909138,0.2432212028312658,0.27252931935132774,0.28486816628587164,0.9333057441545792,0.9102852420874002,0.5732302742832073,0.09938347187221527,0.8329023517444029,0.8329023517444026,0.5938772816452963,0.6885346041630058,0.47619047619047616,0.7333333333333333,0.04942803129614043
ca,Catalão,1.3877787807814457e-17,0.7678162761488248,0.08583084293903147,0.8715548187649539,0.8736997520632312,0.9948699039859613,0.9928480999832733,0.7694924989671443,0.6848520097656878,0.1763877896448992,0.17638778964489918,0.038966336303084506,0.08709031451457284,0.0,0.0,0.015993045302129194
ca,Catalão,2.0816681711721685e-17,0.8895920210521024,0.10216829507528069,0.941717789745669,0.9415973244809532,0.9999726792313414,0.9999631098390195,0.7886616074886763,0.8897321873687533,0.09757034451938257,0.09757034451938254,0.019085057686635307,0.06907801974075699,0.0,0.0,0.008748568353364891
ca,Catalão,1.3877787807814457e-17,0.9054035771148833,0.10129669486755791,0.9502789486439349,0.9499703415457287,0.9999756520493276,0.999967101893787,0.7988407824700343,0.9061927224238986,0.08392430345449203,0.083924303454492,0.01608068002226322,0.059518731059389166,0.0,0.0,0.008927955401620002
ca,Catalão,1.3877787807814457e-17,0.8825839276008179,0.09878280943704419,0.9378921696427156,0.9379720907304712,0.9999492386188246,0.9999314020336346,0.7967666421391022,0.8824889216356434,0.10327835574533895,0.10327835574533897,0.020377416326909356,0.07225905508489543,0.0,0.0,0.008251804219735343
ca,Catalão,1.3877787807814457e-17,0.8859380655139557,0.10902986271733929,0.9397207972927095,0.939439065149124,0.9999467805895853,0.9999280406770665,0.793219692815968,0.8857627511083588,0.10036586974056122,0.10036586974056119,0.019715326664674376,0.07022531246118786,0.0,0.0,0.00856918130510978
ca,Catalão,1.3877787807814457e-17,0.18565333264262296,0.07847842389808764,0.4117381586631216,0.42565706662377983,0.966353607169041,0.953935747801321,0.6573671874601812,0.198194568802467,0.7115338672491476,0.7115338672491475,0.4005244139501427,0.5318076794740645,0.2857142857142857,0.7,0.011108197988105264
ca,Catalão,1.3877787807814457e-17,0.0017428573349312433,0.7823765802135693,0.017528756975711643,0.019659089691672703,0.5136723035140635,0.38308472362693724,0.14438513235347752,0.002028855959108948,0.9930937610551328,0.9930937610551328,0.9790364379712218,0.9794962172120176,0.7142857142857142,0.8,0.11482150988698617
