energy_mean,energy_variance,energy_min,energy_max,energy_amplitude,spectral_skewness,spectral_kurtosis,mean_interband_diff,var_interband_diff,spectral_entropy,spectral_entropy_norm,effective_scales,spectral_flatness,energy_cdf_50,energy_cdf_80,idioma,nome_idioma,length
0.031249999999999993,0.01841031959433908,0.00440597929563151,0.7866690244865668,0.7822630451909354,5.387222523991784,27.025753828182516,0.02588281793806238,0.01891110744436218,1.2461983434768051,0.35957683401960555,3.4770990627095717,0.2497860866334685,0.0,0.09375,hi,Hindi,4931
0.031249999999999993,0.01866666379703031,0.0036030186145153925,0.7919071519987104,0.788304133384195,5.38715691073542,27.02529794494471,0.026248238933331926,0.019365915528976995,1.2207327798695224,0.35222902555367175,3.3896707062318923,0.2430139223201748,0.0,0.0625,hi,Hindi,5057
0.03125,0.014343306218610295,0.003684926418252098,0.6975855624850249,0.6939006360667728,5.375820849649002,26.94619101527356,0.02421522200855971,0.014399479893386047,1.6198822127419372,0.46739920702940674,5.052495161962238,0.3223271191318368,0.0,0.21875,hi,Hindi,4847
0.03125,0.016758835951789283,0.004907875396041937,0.7519728275538693,0.7470649521578273,5.386791137696899,27.022748118555164,0.025425847281805528,0.017058656076336647,1.4066814078226937,0.4058824582353011,4.082385128068703,0.28916618817356826,0.0,0.21875,hi,Hindi,5249
0.031249999999999997,0.01864825663375085,0.0020885366335463645,0.7914671506961889,0.7893786140626425,5.3856847031408375,27.015086403718534,0.026342514265123632,0.01945602752507004,1.2142980034001005,0.3503723415333389,3.367928959592658,0.23207263854122515,0.0,0.09375,hi,Hindi,6591
0.03125,0.017991324379988228,0.0035984838584971184,0.7779635556784475,0.7743650718199504,5.385841926008598,27.016166597004325,0.02565154259046805,0.018584814217801983,1.2808431030449428,0.3695731985839541,3.5996733421194493,0.2520761120613611,0.0,0.15625,hi,Hindi,16108
0.03125,0.01826743733059884,0.0031489355558793988,0.7837046442089464,0.780555708653067,5.386596810723388,27.021416019017625,0.026012384936894915,0.018917895036689163,1.2568824777571088,0.36265962352808273,3.514448021362668,0.24875789788273467,0.0,0.125,hi,Hindi,4961
0.03125,0.018443720431989167,0.0032290631984709744,0.787287386771481,0.7840583235730101,5.385705327818141,27.015212198603226,0.02665052759306651,0.019120704392168255,1.2355233642735146,0.3564966861079696,3.440178516167254,0.23980739254664402,0.0,0.09375,hi,Hindi,5368
0.03125,0.018264885238516333,0.0032960130923093385,0.7836555916167114,0.7803595785244021,5.3866777850269,27.02197416697812,0.026067882310157595,0.018913816934655242,1.2576989658287734,0.36289521218646986,3.517318698027744,0.24975421310040763,0.0,0.125,hi,Hindi,5102
0.031249999999999997,0.019525032251078506,0.002228144618927806,0.8091445388508628,0.806916394231935,5.385935609588046,27.016821217793016,0.02692504429049223,0.02033017317635428,1.1288543687353974,0.3257185199320798,3.0921120499578274,0.2116021284457779,0.0,0.0,hi,Hindi,6369
