id,idioma,anomalia,exemplo,posicao,tamanho,media_utf8
3757,fr,standalone_number,1588163849,5469,6055,170.4697
3757,fr,wiki_markup,,0,6055,170.4697
3758,fr,wiki_markup,,0,7000,122.4456
3759,fr,excessive_whitespace,                               ,3541,5231,96.8188
3759,fr,wiki_markup,,0,5231,96.8188
3760,fr,standalone_number,9782953336207,573,5154,127.5425
3760,fr,wiki_markup,,0,5154,127.5425
3761,fr,standalone_number,19712000,690,6068,98.3171
3761,fr,wiki_markup,,0,6068,98.3171
3762,fr,wiki_markup,,0,10241,95.5057
3763,fr,url,http://gusber.canalblog.com/archives/2013/03/08/26600436.html,4947,5131,131.2175
3763,fr,standalone_number,19922020,4016,5131,131.2175
3763,fr,wiki_markup,,0,5131,131.2175
3764,fr,wiki_markup,,0,5364,95.5692
3765,fr,standalone_number,19211944,1046,6501,100.8782
3765,fr,wiki_markup,,0,6501,100.8782
3765,fr,repeated_nonascii,Звирићи,25,6501,100.8782
3766,fr,standalone_number,19902004,529,7315,95.582
3766,fr,wiki_markup,,0,7315,95.582
3767,fr,html_entity,&amp;,2228,9204,105.8225
3767,fr,standalone_number,19671992,7389,9204,105.8225
3767,fr,wiki_markup,,0,9204,105.8225
3768,fr,wiki_markup,,0,6194,100.6033
3769,fr,standalone_number,18481975,3571,6295,93.2515
3769,fr,wiki_markup,,0,6295,93.2515
3770,fr,standalone_number,9780804719278,3594,5479,97.9447
3770,fr,wiki_markup,,0,5479,97.9447
3771,fr,url,www.napoleon1er.org.,7021,7889,108.1692
3771,fr,emoji,✝,3136,7889,108.1692
3771,fr,standalone_number,18491851,4514,7889,108.1692
3771,fr,wiki_markup,,0,7889,108.1692
3772,fr,standalone_number,19811986,5493,6394,95.03
3772,fr,wiki_markup,,0,6394,95.03
3773,fr,url,http://www.reservesnaturelles.org/mantet,6431,7346,108.2584
3773,fr,standalone_number,84847,1281,7346,108.2584
3773,fr,wiki_markup,,0,7346,108.2584
3774,fr,standalone_number,16541705,1000,6611,98.4302
3774,fr,wiki_markup,,0,6611,98.4302
3775,fr,wiki_markup,,0,6101,106.9485
3776,fr,standalone_number,16351636,4678,6369,103.715
3776,fr,wiki_markup,,0,6369,103.715
3777,fr,standalone_number,19561957,1283,5622,177.1898
3777,fr,wiki_markup,,0,5622,177.1898
3778,fr,standalone_number,482506,5208,5442,97.1635
3778,fr,wiki_markup,,0,5442,97.1635
3779,fr,wiki_markup,,0,6663,154.3913
3780,fr,standalone_number,18461917,19,6695,113.6677
3780,fr,wiki_markup,,0,6695,113.6677
3781,fr,wiki_markup,,0,6375,98.3718
3782,fr,standalone_number,19342007,1001,5149,96.6021
3782,fr,wiki_markup,,0,5149,96.6021
3783,fr,excessive_whitespace,                               ,2256,6768,103.8239
3783,fr,standalone_number,37850,1,6768,103.8239
3783,fr,wiki_markup,,0,6768,103.8239
3784,fr,url,http://lectures.revues.org/18709.,4698,5644,119.2016
3784,fr,standalone_number,9782228900003,4648,5644,119.2016
3784,fr,wiki_markup,,0,5644,119.2016
3785,fr,wiki_markup,,0,7695,103.7079
3786,fr,standalone_number,17621782,1074,7739,108.0685
3786,fr,wiki_markup,,0,7739,108.0685
3787,fr,standalone_number,2849640220,8261,8508,98.7402
3787,fr,wiki_markup,,0,8508,98.7402
3788,fr,wiki_markup,,0,5034,104.4448
3789,fr,wiki_markup,,0,5077,93.4881
3790,fr,standalone_number,9782916546469,4107,6734,96.5495
3790,fr,wiki_markup,,0,6734,96.5495
3791,fr,standalone_number,38066,4283,5457,96.7281
3791,fr,wiki_markup,,0,5457,96.7281
3792,fr,wiki_markup,,0,9510,126.7203
3793,fr,standalone_number,15531560,8861,21763,100.6818
3793,fr,wiki_markup,,0,21763,100.6818
3794,fr,standalone_number,18411898,4479,6830,98.8444
3794,fr,wiki_markup,,0,6830,98.8444
3795,fr,standalone_number,19911992,2726,4986,106.6839
3795,fr,wiki_markup,,0,4986,106.6839
3796,fr,wiki_markup,,0,8131,99.7323
3797,fr,standalone_number,18821966,807,10559,95.7865
3797,fr,wiki_markup,,0,10559,95.7865
3798,fr,emoji,➢,3504,5700,113.1323
3798,fr,wiki_markup,,0,5700,113.1323
3799,fr,standalone_number,19181939,17489,21726,153.9875
3799,fr,wiki_markup,,0,21726,153.9875
3800,fr,standalone_number,153046,5531,7581,99.3666
3800,fr,wiki_markup,,0,7581,99.3666
3801,fr,standalone_number,19582017,2959,7897,100.4844
3801,fr,wiki_markup,,0,7897,100.4844
3802,fr,standalone_number,19981999,924,25869,105.7921
3802,fr,wiki_markup,,0,25869,105.7921
3803,fr,standalone_number,19911992,202,5710,98.7522
3803,fr,wiki_markup,,0,5710,98.7522
3804,fr,standalone_number,20152016,6917,7364,98.0816
3804,fr,wiki_markup,,0,7364,98.0816
3805,fr,wiki_markup,,0,6287,97.3264
3806,fr,standalone_number,19712000,3073,15607,106.032
3806,fr,wiki_markup,,0,15607,106.032
3807,fr,standalone_number,19811982,13633,15578,95.3672
3807,fr,wiki_markup,,0,15578,95.3672
3808,fr,standalone_number,9781480355514,10894,11233,93.8647
3808,fr,wiki_markup,,0,11233,93.8647
3809,fr,standalone_number,8496515001,29298,29944,95.7547
3809,fr,wiki_markup,,0,29944,95.7547
3810,fr,standalone_number,19551959,5853,5997,98.0228
3810,fr,wiki_markup,,0,5997,98.0228
3811,fr,standalone_number,172192,11303,21644,134.5196
3811,fr,wiki_markup,,0,21644,134.5196
3812,fr,wiki_markup,,0,7405,111.168
3813,fr,standalone_number,18221832,4932,5222,120.041
3813,fr,wiki_markup,,0,5222,120.041
3813,fr,repeated_nonascii,Ελληνική,2068,5222,120.041
3814,fr,standalone_number,15000,6353,7448,93.5729
3814,fr,wiki_markup,,0,7448,93.5729
3814,fr,repeated_nonascii,Оџачина,32,7448,93.5729
3815,fr,standalone_number,19071908,29958,38246,94.5329
3815,fr,wiki_markup,,0,38246,94.5329
3816,fr,standalone_number,17451832,4860,7766,99.937
3816,fr,wiki_markup,,0,7766,99.937
3817,fr,standalone_number,19802022,36166,45018,98.6622
3817,fr,wiki_markup,,0,45018,98.6622
3818,fr,wiki_markup,,0,5078,92.6038
3819,fr,standalone_number,19671968,19698,68625,98.3492
3819,fr,wiki_markup,,0,68625,98.3492
3820,fr,standalone_number,8070081074,5563,6032,138.4451
3820,fr,wiki_markup,,0,6032,138.4451
3820,fr,repeated_nonascii,Уголок,962,6032,138.4451
3821,fr,standalone_number,19401950,4614,7746,94.6403
3821,fr,wiki_markup,,0,7746,94.6403
3822,fr,standalone_number,18861972,40,5279,118.9543
3822,fr,wiki_markup,,0,5279,118.9543
3823,fr,standalone_number,20142015,1078,6683,105.0973
3823,fr,wiki_markup,,0,6683,105.0973
3823,fr,repeated_nonascii,حريمات,828,6683,105.0973
3824,fr,url,http://infoalegeri.ro/?page_id562finantare,5385,5664,102.8086
3824,fr,standalone_number,19461947,4513,5664,102.8086
3824,fr,wiki_markup,,0,5664,102.8086
3825,fr,wiki_markup,,0,7835,94.9343
3826,fr,standalone_number,20192020,757,5557,91.1522
3826,fr,wiki_markup,,0,5557,91.1522
3827,fr,standalone_number,16581660,3607,5730,99.8799
3827,fr,wiki_markup,,0,5730,99.8799
3828,fr,standalone_number,20212028,492,5365,96.4554
3828,fr,wiki_markup,,0,5365,96.4554
3829,fr,standalone_number,19131914,8539,9765,110.1606
3829,fr,wiki_markup,,0,9765,110.1606
3829,fr,repeated_nonascii,Детство,17,9765,110.1606
3830,fr,standalone_number,206566,1933,4968,97.3301
3830,fr,wiki_markup,,0,4968,97.3301
3831,fr,standalone_number,19171918,371,8456,88.8985
3831,fr,wiki_markup,,0,8456,88.8985
3832,fr,wiki_markup,,0,5745,95.493
3833,fr,url,"www.youtube.com,",1386,4868,135.2516
3833,fr,wiki_markup,,0,4868,135.2516
3833,fr,repeated_nonascii,奥能登のあえのこと,23,4868,135.2516
3834,fr,standalone_number,19851986,1295,11569,92.2776
3834,fr,wiki_markup,,0,11569,92.2776
3835,fr,standalone_number,17721812,325,5744,103.3569
3835,fr,wiki_markup,,0,5744,103.3569
3836,fr,standalone_number,18461910,3761,5660,100.7562
3836,fr,wiki_markup,,0,5660,100.7562
3837,fr,wiki_markup,,0,5166,98.0021
3838,fr,excessive_whitespace,    ,12657,12682,99.6601
3838,fr,standalone_number,76130,10165,12682,99.6601
3838,fr,wiki_markup,,0,12682,99.6601
3839,fr,standalone_number,19151916,3265,8210,104.1488
3839,fr,wiki_markup,,0,8210,104.1488
3840,fr,wiki_markup,,0,5874,133.5965
3840,fr,repeated_nonascii,عبدالعزيز,3805,5874,133.5965
3841,fr,standalone_number,9782234079847,13503,14869,108.1106
3841,fr,wiki_markup,,0,14869,108.1106
3841,fr,repeated_nonascii,المقصلة,13724,14869,108.1106
3842,fr,standalone_number,19901993,897,5973,100.3477
3842,fr,wiki_markup,,0,5973,100.3477
3843,fr,standalone_number,9780868487823,5490,6565,93.6466
3843,fr,wiki_markup,,0,6565,93.6466
3844,fr,standalone_number,15031504,5926,7217,98.3731
3844,fr,wiki_markup,,0,7217,98.3731
3845,fr,standalone_number,18881894,5812,10055,96.3928
3845,fr,wiki_markup,,0,10055,96.3928
3846,fr,standalone_number,195200,333,8226,93.034
3846,fr,wiki_markup,,0,8226,93.034
3847,fr,standalone_number,16671668,10051,13417,104.3523
3847,fr,wiki_markup,,0,13417,104.3523
3848,fr,standalone_number,199394,4605,6122,95.7316
3848,fr,wiki_markup,,0,6122,95.7316
3849,fr,standalone_number,19712000,454,6451,100.1973
3849,fr,wiki_markup,,0,6451,100.1973
3850,fr,excessive_whitespace,    ,3281,8463,93.8264
3850,fr,standalone_number,9781904563341,3379,8463,93.8264
3850,fr,wiki_markup,,0,8463,93.8264
3851,fr,standalone_number,20072008,1172,4987,97.4815
3851,fr,wiki_markup,,0,4987,97.4815
3852,fr,standalone_number,19521953,717,5113,97.9214
3852,fr,wiki_markup,,0,5113,97.9214
3853,fr,standalone_number,17611831,1521,6644,111.0573
3853,fr,wiki_markup,,0,6644,111.0573
3854,fr,standalone_number,3487104970,1704,6782,104.8175
3854,fr,wiki_markup,,0,6782,104.8175
3855,fr,standalone_number,19051988,271,5726,104.1593
3855,fr,wiki_markup,,0,5726,104.1593
3857,fr,url,http://db.edcs.eu/epigr/epi_einzel.php?s_sprachede&p_belegstelleCIL13%2C12048&r_sortierungBelegstelle.,12430,15471,129.1604
3857,fr,standalone_number,98117,6827,15471,129.1604
3857,fr,wiki_markup,,0,15471,129.1604
3858,fr,standalone_number,9788836621040,2054,6292,115.2618
3858,fr,wiki_markup,,0,6292,115.2618
3859,fr,wiki_markup,,0,5003,143.4981
3860,fr,wiki_markup,,0,6775,104.3441
3861,fr,wiki_markup,,0,5121,100.6278
3861,fr,repeated_nonascii,БийХем,35,5121,100.6278
3862,fr,standalone_number,19901992,363,5873,111.19
3862,fr,wiki_markup,,0,5873,111.19
3862,fr,repeated_nonascii,مُحمَّد,40,5873,111.19
3863,fr,standalone_number,9782262033095,6567,7013,94.7017
3863,fr,wiki_markup,,0,7013,94.7017
3864,fr,wiki_markup,,0,5535,127.2166
3865,fr,standalone_number,19291989,17306,18473,95.3444
3865,fr,wiki_markup,,0,18473,95.3444
3866,fr,standalone_number,19131914,261,5559,135.0608
3866,fr,wiki_markup,,0,5559,135.0608
3867,fr,standalone_number,200506,272,5827,102.3314
3867,fr,wiki_markup,,0,5827,102.3314
3868,fr,wiki_markup,,0,6622,105.6352
3868,fr,repeated_nonascii,Оксентіївна,54,6622,105.6352
3869,fr,wiki_markup,,0,5138,92.8803
3870,fr,standalone_number,9781505631708,6999,7217,99.4542
3870,fr,wiki_markup,,0,7217,99.4542
3871,fr,standalone_number,9789052013558,4832,5421,105.8552
3871,fr,wiki_markup,,0,5421,105.8552
3872,fr,wiki_markup,,0,8629,96.0051
3873,fr,standalone_number,19791989,1255,11128,101.6304
3873,fr,wiki_markup,,0,11128,101.6304
3873,fr,repeated_nonascii,Сергей,47,11128,101.6304
3874,fr,standalone_number,27496,1489,6561,114.016
3874,fr,wiki_markup,,0,6561,114.016
3875,fr,standalone_number,2908289199,7069,7640,96.2357
3875,fr,wiki_markup,,0,7640,96.2357
3876,fr,standalone_number,370461,1639,7779,95.9565
3876,fr,wiki_markup,,0,7779,95.9565
3877,fr,wiki_markup,,0,4946,100.8833
3878,fr,standalone_number,19341948,3468,11623,102.8089
3878,fr,wiki_markup,,0,11623,102.8089
3879,fr,standalone_number,19861987,1834,5043,105.3137
3879,fr,wiki_markup,,0,5043,105.3137
3880,fr,url,"www.minorplanetcenter.net,",1135,8422,111.0767
3880,fr,standalone_number,16831735,1362,8422,111.0767
3880,fr,wiki_markup,,0,8422,111.0767
3881,fr,standalone_number,13091374,154,5298,97.1916
3881,fr,wiki_markup,,0,5298,97.1916
3882,fr,standalone_number,19781979,4844,12252,113.4039
3882,fr,wiki_markup,,0,12252,113.4039
3883,fr,wiki_markup,,0,7561,93.2693
3884,fr,standalone_number,19491951,13,9712,97.9984
3884,fr,wiki_markup,,0,9712,97.9984
3885,fr,wiki_markup,,0,4872,124.7695
3886,fr,wiki_markup,,0,7036,103.338
3887,fr,wiki_markup,,0,5405,112.7093
3887,fr,repeated_nonascii,湘南ベルマーレ,2510,5405,112.7093
3888,fr,wiki_markup,,0,5908,159.3776
3889,fr,standalone_number,19071908,1058,5875,142.1632
3889,fr,wiki_markup,,0,5875,142.1632
3889,fr,repeated_nonascii,～戦国封神伝～,1566,5875,142.1632
3890,fr,standalone_number,19571968,2956,5775,110.2774
3890,fr,wiki_markup,,0,5775,110.2774
3890,fr,repeated_nonascii,Лъчезар,1969,5775,110.2774
3891,fr,standalone_number,18581931,5759,7797,101.1359
3891,fr,wiki_markup,,0,7797,101.1359
3892,fr,url,http://www.centcols.org/additifs/2007/Additif_complet_depuis_Chauvot_20022007.xls,1059,6198,95.0749
3892,fr,standalone_number,20202021,3685,6198,95.0749
3892,fr,wiki_markup,,0,6198,95.0749
3893,fr,standalone_number,9782877724609,6605,7189,100.9126
3893,fr,wiki_markup,,0,7189,100.9126
3894,fr,standalone_number,19992000,7792,8067,105.3921
3894,fr,wiki_markup,,0,8067,105.3921
3895,fr,wiki_markup,,0,6855,99.3971
3895,fr,repeated_nonascii,Πύργος,4868,6855,99.3971
3896,fr,standalone_number,18931942,13,5200,96.1131
3896,fr,wiki_markup,,0,5200,96.1131
3897,fr,wiki_markup,,0,5513,97.9298
3898,fr,standalone_number,00484911,5435,6241,93.1357
3898,fr,wiki_markup,,0,6241,93.1357
3899,fr,standalone_number,20052009,3120,4888,103.4765
3899,fr,wiki_markup,,0,4888,103.4765
3900,fr,wiki_markup,,0,5531,93.6841
3901,fr,standalone_number,2738461867,6969,8109,121.8689
3901,fr,wiki_markup,,0,8109,121.8689
3901,fr,repeated_nonascii,Արտաւազդ,985,8109,121.8689
3902,fr,standalone_number,20022003,13887,26472,96.4062
3902,fr,wiki_markup,,0,26472,96.4062
3903,fr,standalone_number,19251993,4540,5116,94.6951
3903,fr,wiki_markup,,0,5116,94.6951
3904,fr,standalone_number,18191889,465,7370,93.8814
3904,fr,wiki_markup,,0,7370,93.8814
3905,fr,wiki_markup,,0,7148,97.8835
3906,fr,standalone_number,17651838,3723,6682,102.5136
3906,fr,wiki_markup,,0,6682,102.5136
3906,fr,repeated_nonascii,Ђурђевићи,176,6682,102.5136
3907,fr,standalone_number,19712000,3941,49846,114.2529
3907,fr,wiki_markup,,0,49846,114.2529
3908,fr,standalone_number,9821054,1522,31912,104.6886
3908,fr,wiki_markup,,0,31912,104.6886
3909,fr,url,"www.adalah.org,",7433,7529,115.3063
3909,fr,excessive_whitespace,    ,4603,7529,115.3063
3909,fr,standalone_number,20082009,4891,7529,115.3063
3909,fr,wiki_markup,,0,7529,115.3063
3909,fr,repeated_nonascii,המשפטי,98,7529,115.3063
3910,fr,standalone_number,18481854,4257,7274,98.8385
3910,fr,wiki_markup,,0,7274,98.8385
3911,fr,wiki_markup,,0,5235,88.8323
3912,fr,excessive_whitespace,                  ,1476,5999,99.2799
3912,fr,standalone_number,9782752102409,2941,5999,99.2799
3912,fr,wiki_markup,,0,5999,99.2799
3912,fr,repeated_nonascii,Խաչատուր,3139,5999,99.2799
3913,fr,wiki_markup,,0,5292,105.8568
3914,fr,standalone_number,19511960,25153,32757,94.4758
3914,fr,wiki_markup,,0,32757,94.4758
3915,fr,standalone_number,19031994,2667,5593,94.8849
3915,fr,wiki_markup,,0,5593,94.8849
3916,fr,url,http://journals.openedition.org/perspective/401,4002,5450,104.922
3916,fr,standalone_number,15401708,208,5450,104.922
3916,fr,wiki_markup,,0,5450,104.922
3917,fr,standalone_number,8821590747,4121,6451,99.747
3917,fr,wiki_markup,,0,6451,99.747
3918,fr,wiki_markup,,0,5378,103.4024
3919,fr,wiki_markup,,0,4945,105.7507
3920,fr,url,www.viamichelin.fr,5204,5457,101.6423
3920,fr,standalone_number,0718828550,2539,5457,101.6423
3920,fr,wiki_markup,,0,5457,101.6423
3921,fr,wiki_markup,,0,15885,97.7976
3922,fr,standalone_number,9781137284914,2387,7220,145.3201
3922,fr,wiki_markup,,0,7220,145.3201
3922,fr,repeated_nonascii,秋葉系・アキバ系,716,7220,145.3201
3923,fr,wiki_markup,,0,6170,101.0028
3924,fr,standalone_number,18491920,656,8772,97.6833
3924,fr,wiki_markup,,0,8772,97.6833
3925,fr,url,http://www.ancestramil.fr,4507,4920,130.8758
3925,fr,wiki_markup,,0,4920,130.8758
3926,fr,url,http://www.feufollet.org,3471,9470,98.0659
3926,fr,wiki_markup,,0,9470,98.0659
3927,fr,standalone_number,19212014,127,5242,308.9878
3927,fr,wiki_markup,,0,5242,308.9878
3927,fr,repeated_nonascii,日刊ゲンダイ,264,5242,308.9878
3928,fr,standalone_number,9784336051424,4087,6441,1404.83
3928,fr,wiki_markup,,0,6441,1404.83
3928,fr,repeated_nonascii,東京府北豊島郡南千住町,292,6441,1404.83
3929,fr,wiki_markup,,0,22814,100.4595
3930,fr,wiki_markup,,0,15638,108.5588
3931,fr,standalone_number,335341,5066,5855,98.0087
3931,fr,wiki_markup,,0,5855,98.0087
3932,fr,standalone_number,19341939,820,6510,95.3495
3932,fr,wiki_markup,,0,6510,95.3495
3933,fr,standalone_number,352355,3521,8206,98.3187
3933,fr,wiki_markup,,0,8206,98.3187
3934,fr,standalone_number,9780415068666,3676,5721,103.8214
3934,fr,wiki_markup,,0,5721,103.8214
3935,fr,wiki_markup,,0,7403,98.0536
3936,fr,standalone_number,19171918,471,7804,102.0852
3936,fr,wiki_markup,,0,7804,102.0852
3937,fr,url,http://psych.park.pagespersoorange.fr/bnpages/asgard.html,8795,9064,95.847
3937,fr,standalone_number,12000,6865,9064,95.847
3937,fr,wiki_markup,,0,9064,95.847
3937,fr,repeated_nonascii,κάλλος,1750,9064,95.847
3938,fr,standalone_number,19751992,3285,5451,98.049
3938,fr,wiki_markup,,0,5451,98.049
3939,fr,wiki_markup,,0,7263,127.506
3940,fr,standalone_number,18201866,2445,7466,101.0999
3940,fr,wiki_markup,,0,7466,101.0999
3941,fr,standalone_number,19712000,2119,14021,98.2756
3941,fr,wiki_markup,,0,14021,98.2756
3942,fr,standalone_number,2950861245,4808,5420,101.6138
3942,fr,wiki_markup,,0,5420,101.6138
3943,fr,standalone_number,19391980,4833,4974,97.3094
3943,fr,wiki_markup,,0,4974,97.3094
3944,fr,excessive_whitespace,                    ,1354,7181,98.7864
3944,fr,standalone_number,799822,4146,7181,98.7864
3944,fr,wiki_markup,,0,7181,98.7864
3945,fr,standalone_number,17981799,822,5354,104.4234
3945,fr,wiki_markup,,0,5354,104.4234
3946,fr,standalone_number,9782072945564,12120,12267,110.5737
3946,fr,wiki_markup,,0,12267,110.5737
3947,fr,excessive_whitespace,    ,2931,12263,99.7583
3947,fr,standalone_number,12821328,1932,12263,99.7583
3947,fr,wiki_markup,,0,12263,99.7583
3947,fr,repeated_nonascii,Αλέξιος,63,12263,99.7583
3948,fr,standalone_number,18331841,4987,5995,110.9009
3948,fr,wiki_markup,,0,5995,110.9009
3949,fr,standalone_number,9782382030257,6845,7733,99.6865
3949,fr,wiki_markup,,0,7733,99.6865
3950,fr,standalone_number,18791951,44,6050,109.8473
3950,fr,wiki_markup,,0,6050,109.8473
3951,fr,standalone_number,8820973200,17591,19202,98.1062
3951,fr,wiki_markup,,0,19202,98.1062
3952,fr,standalone_number,19901994,1336,6126,271.9909
3952,fr,wiki_markup,,0,6126,271.9909
3952,fr,repeated_nonascii,조선민주주의인민공화국,2896,6126,271.9909
3953,fr,excessive_whitespace,                     ,301,5468,114.6439
3953,fr,wiki_markup,,0,5468,114.6439
3954,fr,standalone_number,19031975,85,5922,397.766
3954,fr,wiki_markup,,0,5922,397.766
3954,fr,repeated_nonascii,青海西宁马步芳公馆,5698,5922,397.766
3955,fr,standalone_number,19541955,4224,5454,128.4514
3955,fr,wiki_markup,,0,5454,128.4514
3956,fr,standalone_number,16191690,2319,4991,108.8992
3956,fr,wiki_markup,,0,4991,108.8992
3956,fr,repeated_nonascii,Ἀκταῖος,4392,4991,108.8992
3957,fr,standalone_number,18201866,1726,5940,106.9056
3957,fr,wiki_markup,,0,5940,106.9056
3958,fr,standalone_number,591720,2556,7921,100.2089
3958,fr,wiki_markup,,0,7921,100.2089
3959,fr,standalone_number,20182020,2203,5933,90.6868
3959,fr,wiki_markup,,0,5933,90.6868
3961,fr,wiki_markup,,0,5696,96.4271
3962,fr,standalone_number,14831498,8405,39511,105.3248
3962,fr,wiki_markup,,0,39511,105.3248
3963,fr,standalone_number,19801990,1871,9685,147.1392
3963,fr,wiki_markup,,0,9685,147.1392
3963,fr,repeated_nonascii,わたしを離さないで,7271,9685,147.1392
3964,fr,standalone_number,16661,183,6028,104.2928
3964,fr,wiki_markup,,0,6028,104.2928
3965,fr,wiki_markup,,0,5189,90.1891
3966,fr,standalone_number,18331882,4423,7831,106.8569
3966,fr,wiki_markup,,0,7831,106.8569
3967,fr,wiki_markup,,0,6822,156.6522
3968,fr,standalone_number,19001930,193,5176,104.2235
3968,fr,wiki_markup,,0,5176,104.2235
3969,fr,standalone_number,183403,941,6019,185.1136
3969,fr,wiki_markup,,0,6019,185.1136
3970,fr,standalone_number,17881804,3418,6062,93.177
3970,fr,wiki_markup,,0,6062,93.177
3971,fr,standalone_number,9782845741393,5486,6438,102.4702
3971,fr,wiki_markup,,0,6438,102.4702
3971,fr,repeated_nonascii,Марија,31,6438,102.4702
3972,fr,standalone_number,20122017,6043,11247,99.9075
3972,fr,wiki_markup,,0,11247,99.9075
3973,fr,standalone_number,89103,6819,6995,106.142
3973,fr,wiki_markup,,0,6995,106.142
3974,fr,url,www.maisoncharolais.com,8772,8909,136.98
3974,fr,wiki_markup,,0,8909,136.98
3975,fr,standalone_number,800950,1537,5737,99.6913
3975,fr,wiki_markup,,0,5737,99.6913
